제목,카테고리
[졸업] 25년 8월 졸업 기준 외국어성적 온라인 제출 마감 임박(25년 7월 10일까지),해당없음
[부산광역시] 2025년 「청년문화예술패스」 사업 전액 미사용자 지원금 회수 최소화를 위한 이벤트 안내,해당없음
[안내/도레이첨단소재] 2025년 상반기 신입&경력 채용(~07/06까지),해당없음
2025학년도 후기 신입생 등록금 납부 안내,해당없음
[언어교육원] (2차)BK21 참여 대학원생 한국어역량강화 지원 프로그램 안내(외국인 대상 한국어 논문 작성 및 발표 능력 향상),교육/특강/프로그램
[기술사업부] 2025년도 하반기 지식재산권 1차 교육 운영 및 신청 안내(ST분야 특허 사례를 통한 출원 전략),교육/특강/프로그램
충북대학교 교육개발연구소 「한국교육논총」(舊 교육연구논총) 제4 6권 제2호의 원고모집 안내,해당없음
[BMW 코리아 미래재단] 대학생 사회공헌 아이디어 공모전 '영 이노베이터 드림 프로젝트 2025' 참여 안내,[공모전] 아이디어/기획
[부산문화회관] 2025년 대학생 작품제작·참여지원 사업 안내,[공모전] 미술/디자인/건축
한국언어학회에서 개최하는 여름 언어학 학교,교육/특강/프로그램
기계공학부 겸임교원(비전임) 채용공고,취업 정보
[케이뱅크] 케이뱅크 대학생 크리에이터 1기 대외활동 모집,[공모전] 기타
[대외활동 홍보] 스마일게이트 아동청소년 창작멘토 HopeCreator 6기 모집(~7/6),서포터즈
[SW중심대학] 2025년 하반기 ICT 학점연계 프로젝트 인턴십 국내 과정 추천학생 모집 공고,취업 정보
SICK KOREA ]2025 기술영업 신입사원 공개채용' 채용공고 안내(~7/7),취업 정보
"XRM(X-ray Microscopy, CT) 세미나 개최 알림",교육/특강/프로그램
[청룡초등학교병설유치원] 여름방학 중 방과후과정 지원인력 모집 공고,해당없음
[채용] 남서울대학교 2025-2학기 교수초빙 공고 안내(~7.8.),취업 정보
셔틀버스 하계방학 중 운행 중단 안내,해당없음
제1회 2025학년도 기업 연계 부산공유대학 다학제 융합 프로젝트 안내,[공모전] 기타
[시설과] 부산캠퍼스 '넉넉한터 농구코트 전면 개선공사' 착공 알림,해당없음
'JW 2025년 3차 수시채용',취업 정보
해강고등학교 수학 시간강사를 구합니다.,취업 정보
2025년 하반기 한미대학생연수(WEST) 참가자 모집 안내,해당없음
[제주특별자치도] 2025년 하반기 제주특별자치도 학자금 대출 이자 지원 사업 안내,해당없음
[제주특별자치도] 2025년 학자금 대출 신용회복지원 사업 안내,해당없음
부산대학교 중장기발전계획 수립 관련 설문조사 안내,해당없음
"[언어교육원][!!추가접수!!]2025학년도 여름학기(2차) 외국어(토익,토익스피킹,오픽,토플,영어회화) 수강료 환급(30~50%)과정 수강생 모집",교육/특강/프로그램
[수협중앙회] '모두의바다 함께해' 해양정화 봉사 프로그램 운영 안내,봉사활동
클라우드 바리스타 커뮤니티 제 11차 컨퍼런스 개최 안내,교육/특강/프로그램
"2025학년도 1학기 [교직 적성 및 인성 검사] 결과, 교육특강, 추가검사 일정 안내",교육/특강/프로그램
2025학년도 1학기 제1회「교직 적성 및 인성 검사」결과 조회 및 교육 특강 개최 안내,교육/특강/프로그램
JNPMEDI 임상운영 본부 신입 공개채용,취업 정보
[일반대학원] 부산현대미술관 2025년 하반기 기록관리학 실습 프로그램 운영 및 신청 안내,교육/특강/프로그램
[롯데그룹] 2025 Summer LOTTE Job Cafe 사전 신청 오픈,취업 정보
2025학년도 화학교육과 [신입생 Power Up 스터디 지원사업] 신청 안내,해당없음
[공대생 포트폴리오 특강]  요즘은 이력서보다 포트폴리오다! 내 스펙이 흐지부지 묻히고 있다면?  지금부터 포트폴리오로 정리하자!,교육/특강/프로그램
[부산대IDEC] 2025년 반도체설계 경진대회 개최,[공모전] 기타
제3기 응급의료 서포터즈 모집(중앙응급의료센터 주관) (~7/6),서포터즈
[대학원혁신] 2025학년도 8월 대학원 비교과 프로그램(PNU-GCCP) 운영 안내,교육/특강/프로그램
[인공지능융합연구센터] AI BUS 2025: AI BUSAN 행사 안내,[공모전] 기타
[해양수산부] 2025 모의 IMO 총회,[공모전] 기타
[식영/학부] 2025년도 부산대학교총동문장학회 김야지 관명장학금 장학생 선발 안내,장학금
[연구]계열별 논문작성법 특강 시리즈 안내,교육/특강/프로그램
[연구]'ST분야 사례를 통한 특허 출원 전략' 신청 안내,교육/특강/프로그램
[부산광역시금정구] 금정 청년 1대1 재무컨설팅 참여자 모집,해당없음
[부산광역시] DIVE 2025 글로벌 데이터 해커톤 대회 참가자 모집,[공모전] 기타
[강사]2025학년도 2학기 부산대학교 강사 신규채용 공고(조형학과),취업 정보
2025년 산업체전문가 세미나_파크시스템스,교육/특강/프로그램
[학위] 2025학년도 1학기 국제교육개발협력전공 논문계획서 발표 안내,해당없음
더본코리아 6월 할인 브랜드별 반값 행사 총정리,해당없음
[성적] 25학년도 1학기 성적 처리 일정 알림,해당없음
7월 BK연구장학금 지급일(7월 25일) 및 8월 졸업생 유의사항 Note for BK scholarship,장학금
"[SW융합교육원] 2025년 ICT인턴십 하반기 국내과정(비교과, 비전공) 실습생 모집",취업 정보
"2025. 1학기 교직과목, 기본이수과목, 교과교육영역교과목 지정 현황(학부)",해당없음
한중패션인재개발원 디자인 ai 상하이 연수(인턴학기 포함) 안내,취업 정보
한복 어워즈 서포터즈 모집안내,서포터즈
[전체] 부산박물관 역사문화강좌 안내,교육/특강/프로그램
[롯데그룹] 3·6·9·12 예측가능한 롯데그룹 채용 6월 공고 오픈 (6/20~),취업 정보
[화학과] '25년도 하반기 겸임교원 초빙공고,해당없음
[홍보·안내] [대학원혁신] 2025학년도 8월 대학원 비교과 프로그램(PNU-GCCP) 운영 안내,교육/특강/프로그램
[ 취업전략과] 2026년 전국 지역인재 7급 수습직원 추천 대비 예비대상자 모집 및 활동 지원 안내,취업 정보
[대학원혁신] 2025학년도 8월 대학원 비교과 프로그램(PNU-GCCP) 운영 안내,교육/특강/프로그램
"[철학과 BK21 교육연구팀] 철학과 학부생(복수전공 포함)('25. 2학기 재학생, 2인이하 팀 참여 가능) 논문경진대회 안내(접수마감~8.31.(일))",해당없음
[취업전략과] 전국 지역인재 7급 수습직원 선발시험 시행계획 공고(~7.14. 17시),취업 정보
피아노 개인렛슨 선생님 모십니다.,해당없음
여름휴가 피임약 복용법 및 생리주기 조절 꿀팁,해당없음
2025년 6월 도서관 운영 일정 및 열람실별 이용 안내,해당없음
[장학]포스코청암재단 2025년 포스코비전장학생 선발 안내,장학금
[장학]2025년 부마민주항쟁기념재단 장학생 모집 안내,장학금
[장학]2025년도 1학기 거창군 지역출신 대학생(최종학년) 등록금 지원 사업 안내,장학금
[창업지원단]우승 상금100만원! 크루즈 승선 혜택까지! 2025 BUSAN Slush'D,교육/특강/프로그램
부산대학교 K-Culture 연구 포럼 개최 안내,교육/특강/프로그램
[농림식품기술기획평가원] '2025년도 정규직 채용공고 안내(~7/15),취업 정보
"[LG유플러스] 유레카 SW개발과정 3기 수강생 모집(프론트엔드, 백엔드) 채용공고",취업 정보
2025학년도 일반대학 교직과정 이수예정자 선발 안내,해당없음
[취업전략과] 2025학년도 취업 Skill up 프로그램(1차) 참가자 모집 안내,취업 정보
[홍보·안내] 부산캠퍼스 승강기 정기(정밀)검사 일정 안내,해당없음
"학부, 대원, 평생교육전공] 2025년 제3차 평생교육사 자격증 발급 신청(~7.9. 14:00)",해당없음
2026년 서울삼성병원 신입간호사 채용,취업 정보
[산학협력단] 제11회 부산 창업아이디어 경진대회 안내,[공모전] 아이디어/기획
[공고] 2025년 포스코A&C 채용연계형 인턴사원 공개채용,취업 정보
[모집홍보] 제106회 전국체육대회 및 제45회 전국장애인체육대회 자원봉사자 모집 안내,봉사활동
학교상담전공] 2025학년도 1학기 「성인지교육」 개별이수인정 신청 안내 (7/1~7/15까지),교육/특강/프로그램
효원상담원 양산분원 하계 방학 중 운영 안내,해당없음
[SAP Korea] CODE 아카데미 1기 모집 (~08/25(월) 오전 11시까지),서포터즈
"금양중학교 도덕 시간강사 채용 (주1회, 4시간)",취업 정보
"[취업-1371] 2025년도 제8회 충청북도 지방임기제공무원(송무행정) 임용시험 시행계획 공고(~7/10, 목)",취업 정보
[KSPE] 제10회 정밀공학 창의경진대회 연구 아이디어 제안서 접수안내(7/1~7/25),[공모전] 아이디어/기획
[새롬아동센터] 센터 아동 기초학습 및 정서적지지를 위한 자원봉사자 모집 안내,봉사활동
[채용] (주)어스이엔지 정규직 사원 모집 (하반기) (지질 및 지질공학),취업 정보
[자동차부품산업진흥재단] '미래 자동차산업 아이디어 공모전' 안내,[공모전] 아이디어/기획
[취업전략과] 2025 취업 Skill Up 프로그램(1차) 참가자 모집 안내(~7.11.),교육/특강/프로그램
2025년 7월 도서관 운영 일정 및 열람실별 이용 안내,해당없음
2025학년도 2학기 물리학과 학부생 인턴배정 알림,취업 정보
"[법무부] 제7회 통일법제 논문 공모전(~10/14, 화)",[공모전] 문학/수기/에세이
2025 부산관광 글로벌 서포터즈 '부산 프렌즈 3기' 모집,서포터즈
[SW융합교육원]2025 SW취업특강: CSE 취업한 선배랑 잡(job)담_4차 참여 안내,교육/특강/프로그램
(주)에코브레인 채용공고,취업 정보
(파네시아) AI 시스템 반도체 스타트업 파네시아 신입/경력직 엔지니어 채용 (상시채용),취업 정보
[기타] 2025년 Huss 해커톤 대회 개최 및 신청 안내,[공모전] 기타
[호암재단] 부산·경남지역 특별 강연회 안내,교육/특강/프로그램
2025년 인문사회 융합인재양성사업(HUSS) 해커톤 개최 및 참가신청 안내 (~7/10(목)까지),[공모전] 아이디어/기획
제21회 신약개발체험교실 개최 안내 (8월 9일(토)),교육/특강/프로그램
한일미래팩토리포럼2025(한일 대학생 국제 협력학습 프로그램) 방일 초청 한국 대학생 모집공고,교육/특강/프로그램
"[특강] 2026년 제15회 변호사시험 대비 졸업생 특강(7/5 토 14:00, 제1법학관 117호)",교육/특강/프로그램
"[부산대소식 7월호] 부산대, 세계대학평가 급상승…QS 400위권, THE 세계 13위",해당없음
2025 KBO 올스타전 예매 일정 및 좌석 정보,해당없음
한국자동차연구원 2025년 하반기 박사후연구원 채용,취업 정보
"■ 파수, 스패로우 - 2025년 2차 신입 공개 채용",취업 정보
[대한기계학회] 제4회 KSME-LG 퓨처 홈 테크 챌린지 참가 신청 공모,[공모전] 공학/IT/SW
2025학년도 2학기 일반대학원 학위과정 부전공 이수 신청 안내,해당없음
"2025학년도 학생 능력 향상 지원 프로그램(TOEIC 등 어학성적, 전공관련 자격증 등) 안내",교육/특강/프로그램
[부산대 KDT] AI·SW 코딩 교육생 모집(AI 데이터 분석 풀스택 웹 개발자 양성과정),해당없음
..,해당없음
백양중학교 기간제 교사 및 시간강사 채용 공고,취업 정보
2025년 7월 도서관 운영 일정 및 열람실별 이용 안내,해당없음
KCCV2025 (한국컴퓨터비전학회) 행사 안내 (8/4~8/6 부산 벡스코),[공모전] 공학/IT/SW
[이민정책연구원(MRTC)] 「제5회 대학(원)생 대상 이민정책연구 논문공모전」 개최 안내,해당없음
[경상국립대학교] 「2025 GNU-SDGs/ ESG 공모전」 개최 안내,[공모전] 기타
"[전액국비무료] KDT 빅데이터, AI 활용 자바 파이썬 풀스택 개발자 과정 취업교육생 모집",해당없음
2025학년도 2학기 수강신청 대비 영어 기초학력 진단평가 실시 안내,해당없음
[국립대육성]2025학년도 하반기 학부 재학생 전공교육 만족도 조사(PCSIplus) 실시 알림,해당없음
[점프] 착한 에너지 탐험대 대학생 멘토 모집 안내,봉사활동
2025년 8월 졸업예정자 졸업논문 제출 안내,해당없음
[한국장학재단] 2025학년도 2학기 학자금 대출 안내,해당없음
제3기 부산사회서비스원 서포터즈 ‘위프렌즈’ 모집 안내,서포터즈
[한미그룹] 2025년 7월 수시채용 [각 부문별],해당없음
